gene1,gene2,score
EFHC1,CFAP157,0.433
EFHC1,RIBC2,0.689
EFHC1,FAM216A,0.568
ROR1,FZD8,0.759
ROR1,NTRK1,0.508
PGM1,LDB3,0.659
PGM1,ALDH6A1,0.792
PGM1,UAP1L1,0.419
PGM1,GALT,0.965
PGM1,G6PD,0.763
ITGB3BP,CENPP,0.995
ITGB3BP,CENPI,0.982
PGM1,PNMAL2,0.446
ITGB3BP,RACGAP1,0.423
ITGB3BP,RFC4,0.533
ITGB3BP,CENPN,0.985
ITGB3BP,CENPT,0.98
ITGB3BP,ZWINT,0.518
ITGB3BP,HMMR,0.417
ITGB3BP,CKAP2,0.442
PGM1,PC,0.453
GNAS,MAGED2,0.83
ITGB3BP,HIST1H2BH,0.6
ITGB3BP,HJURP,0.771
ITGB3BP,CENPK,0.987
GNAS,PAQR5,0.905
GNAS,RAPGEF4,0.889
GNAS,SLC22A18,0.408
GNAS,ADCY5,0.991
GNAS,PLEKHG2,0.416
GNAS,SNRPN,0.661
GNAS,LPAR6,0.6
GNAS,BRCA2,0.452
GNAS,GNG10,0.741
GNAS,ARRB1,0.968
GNAS,ARRB2,0.503
GNAS,SRGAP2,0.438
GNAS,PLA2G4C,0.816
GNAS,LPAR3,0.682
GNAS,PEG10,0.569
GNAS,PDE4A,0.471
GNAS,ALK,0.622
GNAS,CHRM5,0.62
PATJ,DDN,0.407
PATJ,CLDN4,0.416
PATJ,SPATA13,0.427
PATJ,BCAR1,0.515
PATJ,CDK1,0.541
PATJ,PEG10,0.65
CYP2J2,PLA2G4C,0.696
PATJ,ARHGAP45,0.675
PATJ,FGGY,0.566
PATJ,RBM33,0.549
PATJ,CIT,0.562
CYP2J2,FGGY,0.485
PATJ,GIPC1,0.463
DAB1,MAPKAPK5,0.45
CYP2J2,PLA2G5,0.65
FGGY,CTNS,0.734
FGGY,ATG4A,0.531
FGGY,RBM33,0.75
CYP2J2,GPX8,0.662
FGGY,UNC13A,0.602
FGGY,KIAA2012,0.403
FGGY,PSMB9,0.4
NOC3L,DDX52,0.878
NOC3L,DDX24,0.983
NOC3L,TDRD12,0.621
NOC3L,FBLL1,0.51
NOC3L,GPN3,0.753
NOC3L,PUS7L,0.674
NOC3L,IDI1,0.431
NOC3L,SLC25A51,0.646
NOC3L,GIN1,0.477
NOC3L,TSR2,0.818
NOC3L,NMD3,0.886
NOC3L,MOCS2,0.477
NDC1,KPNA2,0.453
NDC1,NCBP1,0.635
NDC1,CDC20,0.411
NDC1,CHEK1,0.532
NDC1,RFC4,0.565
NDC1,RANGAP1,0.705
NDC1,INCENP,0.919
NDC1,TOP2A,0.943
NDC1,PBK,0.515
NDC1,GEMIN8,0.902
NDC1,KIF2C,0.546
NDC1,CKS2,0.452
NDC1,APC2,0.439
NDC1,RFC3,0.554
NDC1,CDCA8,0.951
NDC1,RAN,0.932
NDC1,RACGAP1,0.463
NDC1,RANBP1,0.533
NDC1,ZWINT,0.526
NDC1,HMMR,0.549
NDC1,RCC1,0.596
NDC1,CDK1,0.963
NDUFA1,COX7C,0.964
NDUFA1,HMGCL,0.646
NDUFA1,UQCRB,0.923
NDUFA1,COX6B2,0.503
NDUFA1,NDUFAF6,0.806
ZNF217,HMMR,0.443
NDUFA1,COX7B,0.712
CEP55,MTFR2,0.583
ZNF217,HIST1H2BH,0.619
CEP55,ECT2,0.906
CEP55,NCAPG2,0.76
CEP55,CIT,0.446
CEP55,GTSE1,0.773
CEP55,RFC4,0.778
CEP55,CDCA3,0.614
CEP55,BORA,0.596
CEP55,CHEK1,0.864
CEP55,CDC20,0.953
CEP55,POC5,0.586
CEP55,KPNA2,0.633
CEP55,INCENP,0.653
CEP55,FAM83D,0.715
CEP55,DEPDC1,0.914
CEP55,SPC24,0.537
CEP55,HJURP,0.887
CEP55,RFC3,0.545
CEP55,KIF2C,0.952
CEP55,CKS2,0.797
CEP55,POLM,0.452
CEP55,PBK,0.965
CEP55,KIFC1,0.639
CEP55,KIF20B,0.749
CEP55,TOP2A,0.969
CEP55,BRCA1,0.479
CEP55,ARHGAP11B,0.748
CEP55,ARHGEF39,0.493
CEP55,R3HCC1L,0.631
CEP55,UHRF1,0.662
CEP55,PLEKHG6,0.691
CEP55,RAD54L,0.787
CEP55,CEP128,0.719
CEP55,NUSAP1,0.983
CEP55,FAM72D,0.401
CEP55,ANXA11,0.444
CEP55,RAD51,0.682
CEP55,CCNF,0.426
CEP55,RACGAP1,0.979
CEP55,CENPI,0.529
ZNF217,H2AFX,0.617
ZNF217,METTL4,0.481
CEP55,CNTRL,0.806
CEP55,KIF20A,0.966
CEP55,KIF18B,0.729
CEP55,KIF4A,0.917
CEP55,CDC45,0.924
CEP55,STMN1,0.462
CEP55,PCNA,0.547
CEP55,PTTG1,0.915
CEP55,HMMR,0.931
CEP55,ZWINT,0.881
CEP55,HELLS,0.758
CEP55,CDCA8,0.958
CEP55,GAS2L3,0.612
CEP55,CDK1,0.97
CEP55,STIL,0.731
CEP55,MCM3,0.423
CEP55,CKAP2,0.935
CEP55,BRCA2,0.839
ECHDC2,ACSF2,0.43
ECHDC2,HMGCL,0.481
ECHDC2,ACOT7,0.456
ECHDC2,PNPLA7,0.658
CEP55,CENPN,0.868
CEP55,E2F8,0.7
CEP55,CENPK,0.565
CEP55,MCM10,0.841
CEP55,PRC1,0.909
CEP55,CHMP2A,0.559
CEP55,DIAPH3,0.616
ORC1,HELLS,0.588
ECHDC2,MGME1,0.446
ECHDC2,POLG2,0.444
ECHDC2,IDNK,0.442
ECHDC2,ACADVL,0.6
COA7,APOO,0.45
COA7,SELENBP1,0.623
COA7,POLA1,0.483
ORC1,TIMELESS,0.543
ORC1,POLE3,0.924
ORC1,PSMB9,0.902
ORC1,PCNA,0.635
ORC1,HLA-H,0.459
ORC1,RFC5,0.588
ORC1,POLA1,0.991
ORC1,RECQL4,0.494
ORC1,MCM8,0.935
ORC1,GINS3,0.659
ORC1,PSME1,0.906
ORC1,E2F8,0.433
ORC1,MCM10,0.981
ORC1,SMC6,0.416
ORC1,MED24,0.604
ORC1,NCAPG2,0.406
ORC1,RFC4,0.626
ORC1,HMMR,0.422
ORC1,RFC3,0.691
ORC1,HJURP,0.601
ORC1,CKS2,0.468
ORC1,CDC23,0.684
ORC1,DUT,0.544
ORC1,ZWINT,0.523
ORC1,STIL,0.474
ORC1,RBL1,0.518
ORC1,PBK,0.479
ORC1,TOP2A,0.618
ORC1,CDK3,0.485
ORC1,BRCA1,0.411
ORC1,CDC45,0.996
ORC1,UBC,0.914
ORC1,POLD1,0.797
ORC1,PTTG1,0.426
ORC1,MASTL,0.444
ORC1,CDK1,0.923
ORC1,PRC1,0.728
ORC1,NUSAP1,0.557
ORC1,RAD51,0.521
ORC1,CDC7,0.973
ORC1,HIST1H3G,0.476
ORC1,CDCA8,0.64
ORC1,CDC20,0.741
ORC1,CHEK1,0.98
ORC1,RPA2,0.917
ORC1,HIST1H4E,0.542
ORC1,MCM3,0.998
ORC1,UHRF1,0.476
ORC1,CNTD2,0.424
ORC1,RAD54L,0.642
ORC1,CCNF,0.59
ORC1,H2AFX,0.428
ORC1,KIF20A,0.65
ORC1,GTSE1,0.472
ORC1,KIF4A,0.713
ORC1,BORA,0.417
ORC1,KIF2C,0.746
ORC1,KIFC1,0.416
MAN1B1,GCNT3,0.483
TMEM189,PLA2G5,0.65
TMEM189,PLA2G4C,0.65
KIF20B,ECT2,0.72
INPP5E,GSN,0.409
KIF20B,MCM10,0.493
KIF20B,CENPK,0.63
KIF20B,MCM8,0.43
INPP5E,PIP4K2A,0.778
KIF20B,NCAPD3,0.514
KIF20B,POLA1,0.592
KIF20B,ZWINT,0.42
KIF20B,HMMR,0.725
KIF20B,TIMELESS,0.555
KIF20B,HELLS,0.491
KIF20B,CENPI,0.573
KIF20B,RACGAP1,0.971
KIF20B,PCNA,0.478
KIF20B,HJURP,0.431
KIF20B,BRCA1,0.59
KIF20B,TOP2A,0.712
KIF20B,PBK,0.661
KIF20B,CKS2,0.471
KIF20B,CKAP5,0.577
KIF20B,CDCA3,0.565
KIF20B,NUSAP1,0.728
KIF20B,KLC3,0.557
KIF20B,NCAPG2,0.74
KIF20B,CDC7,0.547
KIF20B,PRC1,0.782
KIF20B,RFC3,0.423
KIF20B,INCENP,0.715
KIF20B,NAPB,0.692
KIF20B,DEPDC1,0.836
KIF20B,CDK1,0.804
KIF20B,MCM3,0.737
KIF20B,GAS2L3,0.403
KIF20B,CDCA8,0.58
KIF20B,CKAP2,0.549
KIF20B,FAM83D,0.413
KIF20B,PTTG1,0.51
KIF20B,KIF4A,0.879
IFIT5,IFITM3,0.947
KIF20B,KIF18B,0.564
KIF20B,KIFC1,0.78
KIF20B,FIGNL1,0.411
KIF20B,GRIP1,0.551
KIF20B,CIT,0.631
KIF20B,CENPJ,0.436
KIF20B,FZR1,0.495
KIF20B,CDC20,0.669
KIF20B,BORA,0.409
KIF20B,KIF20A,0.802
KIF20B,CDC45,0.503
KIF20B,KIF2C,0.834
KIF20B,UHRF1,0.4
IFIT5,IFITM1,0.959
IFIT5,IFI27,0.958
IFIT5,HLA-C,0.904
IFIT5,OAS1,0.971
SARDH,GATM,0.927
IFIT5,IFITM2,0.926
SARDH,MTHFD2L,0.521
SARDH,TTI1,0.418
SARDH,GLDC,0.982
SARDH,CBS,0.473
SARDH,ALDH1B1,0.454
SARDH,DHFR,0.456
STIL,DEPDC1,0.597
STIL,CDC45,0.581
STIL,VPS9D1,0.469
STIL,CEP152,0.957
STIL,KIF20A,0.655
STIL,CDC20,0.681
STIL,CNTROB,0.538
STIL,HJURP,0.665
STIL,MCM10,0.747
STIL,CDK1,0.769
STIL,PBK,0.7
STIL,WDR62,0.919
STIL,SLC25A19,0.664
STIL,BRCA1,0.409
STIL,TOP2A,0.784
STIL,KIF2C,0.717
STIL,PRC1,0.726
STIL,GTSE1,0.434
STIL,CEP192,0.799
STIL,HELLS,0.407
STIL,RACGAP1,0.442
STIL,ECT2,0.597
STIL,POC5,0.522
STIL,CENPJ,0.998
STIL,RBBP8,0.703
STIL,CHEK1,0.702
STIL,CKAP2,0.476
IL13RA2,IL6,0.707
STIL,HMMR,0.782
STIL,CDCA8,0.623
STIL,ZWINT,0.469
STIL,NUSAP1,0.796
STIL,KIF4A,0.621
IL13RA2,IL11RA,0.412
IL13RA2,ASRGL1,0.474
IL13RA2,IL4I1,0.558
IL13RA2,TYK2,0.647
IL13RA2,KLF5,0.449
RAD54L,CDK12,0.406
REXO4,DDX52,0.608
REXO4,DROSHA,0.834
REXO4,DDX24,0.452
REXO4,NMD3,0.519
RAD54L,DDX11,0.495
RAD54L,MCM8,0.402
RAD54L,RECQL4,0.863
REXO4,ERI1,0.591
STKLD1,NCBP1,0.682
RAD54L,POLA1,0.56
RAD54L,SMC6,0.529
RAD54L,HMMR,0.695
RAD54L,ZWINT,0.738
RAD54L,E2F8,0.407
RAD54L,CENPK,0.54
RAD54L,MCM10,0.789
RAD54L,HELLS,0.583
RAD54L,TIMELESS,0.71
RAD54L,RACGAP1,0.566
RAD54L,CENPI,0.411
RAD54L,PCNA,0.665
RAD54L,RFC5,0.448
RAD54L,HJURP,0.763
RAD54L,RFC3,0.4
RAD54L,DEPDC1,0.527
RAD54L,PBK,0.775
RAD54L,XRCC3,0.852
RAD54L,BRCA1,0.81
RAD54L,TOP2A,0.846
RAD54L,KPNA2,0.411
RAD54L,CDCA3,0.494
RAD54L,MCM3,0.692
RAD54L,RAD51,0.992
RAD54L,NUSAP1,0.761
RAD54L,XRCC4,0.516
RAD54L,NCAPG2,0.503
RAD54L,UHRF1,0.408
RAD54L,RFC4,0.527
RAD54L,CDK1,0.803
RAD54L,CDC7,0.485
RAD54L,PRC1,0.576
RAD54L,POLD1,0.754
RAD54L,BRCA2,0.825
RAD54L,CENPN,0.623
RAD54L,CDCA8,0.865
RAD54L,PSMC3IP,0.526
RAD54L,CDC45,0.866
RAD54L,RAD51B,0.878
RAD54L,XPA,0.61
RAD54L,MSH5,0.511
RAD54L,PTTG1,0.704
RAD54L,FANCG,0.45
RAD54L,CCNF,0.407
RAD54L,KIF18B,0.474
RAD54L,RBBP8,0.64
RAD54L,KIF20A,0.759
RAD54L,H2AFX,0.468
RAD54L,KIF2C,0.851
RAD54L,KIF4A,0.638
RAD54L,LIG3,0.411
RAD54L,EME1,0.773
RAD54L,GTSE1,0.569
RAD54L,BCLAF1,0.654
RAD54L,FANCA,0.709
RAD54L,SAC3D1,0.489
RAD54L,CHEK1,0.863
RAD54L,CDC20,0.724
RAD54L,SPATA22,0.44
RAD54L,KIFC1,0.494
SNCG,TPPP3,0.44
KCNE5,SCN5A,0.666
SNCG,ANKRD42,0.564
KCNE5,RGAG1,0.442
RSPH9,STK38L,0.463
TMEM164,SRSF10,0.502
TMEM164,RGAG1,0.699
TMEM164,MYBL1,0.426
TMEM164,KCNE5,0.479
TMEM164,MAGED2,0.42
RSPH9,CFAP221,0.765
RSPH9,DNAAF3,0.752
RSPH9,EIF3H,0.792
RSPH9,PTPDC1,0.467
UCK1,ENTPD6,0.673
HECTD3,LONRF2,0.423
UCK1,POLR3D,0.431
UCK1,PNMAL2,0.41
UCK1,TMEM209,0.467
KIF2C,CIT,0.591
KIF2C,SPC24,0.634
KIF2C,STMN2,0.413
KIF2C,CENPO,0.546
KIF2C,KIF20A,0.968
KIF2C,HAUS6,0.527
KIF2C,BORA,0.521
KIF2C,CLASP2,0.598
KIF2C,GTSE1,0.924
KIF2C,CHEK1,0.833
KIF2C,CDC20,0.984
KIF2C,FANCA,0.433
KIF2C,CCNF,0.752
KIF2C,UHRF1,0.78
KIF2C,KIF18B,0.949
KIF2C,KIF4A,0.958
KIF2C,KIFC1,0.967
KIF2C,CDC45,0.896
KIF2C,POLD1,0.413
KIF2C,MTUS2,0.885
KIF2C,CENPN,0.827
KIF2C,MTFR2,0.425
KIF2C,PTTG1,0.929
KIF2C,CDCA8,0.997
KIF2C,GAS2L3,0.451
KIF2C,MCM3,0.685
KIF2C,CKAP2,0.876
KIF2C,FAM83D,0.715
KIF2C,DEPDC1,0.824
KIF2C,TCF19,0.748
KIF2C,AUNIP,0.563
KIF2C,ECT2,0.727
KIF2C,NCAPG2,0.622
KIF2C,CENPT,0.535
KIF2C,CDK1,0.964
KIF2C,RCC1,0.523
KIF2C,KIF12,0.544
KIF2C,PRC1,0.912
KIF2C,DIAPH3,0.784
KIF2C,CDC7,0.499
KIF2C,INCENP,0.978
KIF2C,KPNA2,0.718
KIF2C,CKAP5,0.86
KIF2C,NUSAP1,0.948
KIF2C,KLC3,0.577
KIF2C,RAD51,0.63
KIF2C,MAPRE1,0.964
KIF2C,MASTL,0.512
KIF2C,RACGAP1,0.952
KIF2C,HJURP,0.926
KIF2C,RFC3,0.674
KIF2C,DSN1,0.642
KIF2C,CKS2,0.723
KIF2C,PBK,0.945
KIF2C,BRCA1,0.708
KIF2C,POLA1,0.452
KIF2C,NCAPD3,0.489
KIF2C,HMMR,0.868
KIF2C,ZWINT,0.888
KIF2C,E2F8,0.89
KIF2C,CENPK,0.499
KIF2C,RFC4,0.76
KIF2C,CDCA3,0.93
KIF2C,ARHGAP11B,0.684
KIF2C,TOP2A,0.968
KIF2C,CENPI,0.562
KIF2C,STMN1,0.707
KIF2C,PCNA,0.431
KIF2C,MCM10,0.854
KIF2C,TIMELESS,0.636
ATG4A,ACADVL,0.464
ATG4A,RBBP8,0.42
KIF2C,HELLS,0.549
KIF2C,CDC27,0.475
KIF2C,RFC5,0.411
ATG4A,RBM33,0.501
ASS1,GSN,0.432
ATG4A,STK38L,0.675
PLAC9,ANXA11,0.497
KLF17,CD44,0.433
ASS1,MTAP,0.443
ASS1,HMGCL,0.569
ASS1,SLC7A1,0.494
ASS1,GLDC,0.565
ASS1,ASRGL1,0.902
ASS1,NAT8L,0.915
ASS1,PGM5,0.477
ASS1,PC,0.604
ASS1,GATM,0.514
ASS1,ARPP19,0.429
ASS1,IL4I1,0.901
ASS1,SLC25A13,0.822
CDC20,CENPI,0.657
ASS1,SMS,0.722
CDC20,CDC23,0.999
CDC20,DEPDC1,0.748
CDC20,FAM83D,0.813
CDC20,INCENP,0.93
CDC20,KPNA2,0.896
CDC20,NEDD9,0.415
CDC20,CDCA3,0.975
CDC20,RFC4,0.794
CDC20,NCAPG2,0.632
CDC20,ECT2,0.953
CDC20,RAD51,0.821
CDC20,NUSAP1,0.991
CDC20,BRCA1,0.59
CDC20,CDKN2D,0.502
CDC20,TOP2A,0.987
CDC20,PBK,0.978
CDC20,CKS2,0.986
CDC20,DSN1,0.497
CDC20,RFC3,0.763
CDC20,HJURP,0.928
CDC20,RBL1,0.521
CDC20,RECQL4,0.491
CDC20,PCNA,0.924
CDC20,STMN1,0.439
CDC20,DDX11,0.502
CDC20,RANBP1,0.611
CDC20,CENPP,0.514
CDC20,RFC5,0.563
CDC20,CDC27,0.999
ASS1,RFC5,0.509
CDC20,DUT,0.689
CDC20,TCF19,0.883
CDC20,CKAP5,0.408
CDC20,ARHGAP11B,0.656
CDC20,ZWINT,0.896
CDC20,HMMR,0.885
CDC20,NCAPD3,0.722
CDC20,POLA1,0.536
CDC20,MCM10,0.848
CDC20,CENPK,0.539
CDC20,E2F8,0.825
CDC20,FBXO43,0.982
CDC20,HELLS,0.548
CDC20,TIMELESS,0.639
CDC20,RACGAP1,0.924
CDC20,SPC24,0.929
CDC20,ANAPC7,0.999
CDC20,KIF20A,0.981
CDC20,ARHGEF39,0.557
CDC20,H2AFX,0.581
CDC20,FZR1,0.914
CDC20,RPA2,0.406
CDC20,CHEK1,0.947
CDC20,GTSE1,0.931
CDC20,CCNF,0.958
CDC20,FIGNL1,0.434
CDC20,BRSK2,0.466
CDC20,KIFC1,0.958
CDC20,KIF4A,0.97
CDC20,UHRF1,0.916
CDC20,SAPCD2,0.541
CDC20,BORA,0.649
CDC20,KIF18B,0.915
CDC20,MASTL,0.681
CDC20,PTTG1,0.999
CDC20,UBC,0.955
CDC20,MTFR2,0.416
CDC20,CENPN,0.882
CDC20,BRCA2,0.426
CDC20,CDCA8,0.996
CDC20,POLD1,0.532
CDC20,CDC7,0.715
CDC20,MIS12,0.515
CDC20,DIAPH3,0.458
CDC20,CDK3,0.706
CDC20,PRC1,0.985
CDC20,RCC1,0.506
CDC20,CDK1,0.999
CDC20,CKAP2,0.943
CDC20,CDC45,0.944
CDC20,MCM3,0.954
CTSA,HLA-DPA1,0.9
TNNC2,HLA-H,0.452
SVBP,TUBB2A,0.9
TNNC2,TPM2,0.845
TNNC2,LMOD3,0.423
TNNC2,MYLK2,0.406
CTSA,SEL1L2,0.453
DOLPP1,DPAGT1,0.969
DOLPP1,HACD2,0.465
TNNC2,TMEM38B,0.518
TNNC2,E2F8,0.52
TNNC2,LIN52,0.676
SPTAN1,GOLGB1,0.6
TNNC2,CDK12,0.454
PPCS,KYAT1,0.816
TNNC2,ACTA2,0.419
PPCS,DUT,0.416
HIVEP3,UBC,0.905
HIVEP3,TYRP1,0.437
SPTAN1,ACTA2,0.416
SPTAN1,SPTB,0.942
SPTAN1,SCN5A,0.629
SPTAN1,SSB,0.519
SPTAN1,FANCG,0.932
SPTAN1,FANCA,0.79
SPTAN1,COPZ2,0.6
SPTAN1,RABL2A,0.648
SPTAN1,GSN,0.426
ZMPSTE24,IFITM3,0.868
ZMPSTE24,ING1,0.437
ZMPSTE24,NLN,0.539
ZMPSTE24,CRYAB,0.444
ZMPSTE24,IDI1,0.4
STK4,RBM12B,0.404
STK4,STK38L,0.426
STK4,RASSF5,0.999
STK4,SHROOM2,0.441
HEYL,LRRC32,0.409
CENPI,KIF20A,0.715
CENPI,CENPP,0.983
CENPI,CENPT,0.973
CENPI,ECT2,0.483
CENPI,RACGAP1,0.665
CENPI,CENPO,0.991
CENPI,HIST1H4E,0.424
CENPI,CDC45,0.424
CENPI,INCENP,0.549
CENPI,CENPN,0.983
CENPI,SPC24,0.695
CENPI,DEPDC1,0.675
CENPI,PRC1,0.535
CENPI,SRPX2,0.502
CENPI,DSN1,0.751
CENPI,H2AFX,0.628
CENPI,TOP2A,0.576
CENPI,BRCA1,0.628
CENPI,CKAP5,0.456
CENPI,HIST1H2BH,0.635
CENPI,PBK,0.709
CENPI,MIS12,0.616
CENPI,KIFC1,0.443
CENPI,CDK1,0.577
CENPI,MCM10,0.647
CENPI,CENPK,0.996
CENPI,HJURP,0.964
CENPI,KIF4A,0.781
CENPI,KIF18B,0.552
CENPI,NUSAP1,0.539
CENPI,ZWINT,0.612
CENPI,CDCA8,0.697
CENPI,HMMR,0.531
CENPI,CKAP2,0.663
CENPI,HAUS5,0.543
CENPI,UHRF1,0.487
CENPI,FANCB,0.662
DNAJC9,RPA2,0.442
CENPI,POLA1,0.675
DNAJC9,CDK1,0.538
DNAJC9,PRC1,0.577
DNAJC9,DNAJC15,0.41
DNAJC9,MCM3,0.686
DNAJC9,RFC3,0.442
DNAJC9,TOP2A,0.403
DNAJC9,KPNA2,0.414
DNAJC9,RFC4,0.882
DNAJC9,C9orf40,0.42
DNAJC9,CDC23,0.52
DNAJC9,DUT,0.873
DNAJC9,RFC5,0.457
DNAJC9,PCNA,0.756
DNAJC9,POLE3,0.404
SYTL4,UNC13B,0.425
RRAGC,EIF4B,0.432
SYTL4,STX2,0.881
SYTL4,NCAPG2,0.668
DNAJC9,ZWINT,0.528
RRAGC,RCC1,0.666
RRAGC,ATP6V1F,0.629
RRAGC,TYRP1,0.405
RRAGC,IGBP1,0.4
RRAGC,RAN,0.423
RRAGC,ARL4A,0.471
RRAGC,DEPDC5,0.997
CDCA8,NUSAP1,0.983
SRPX2,FOXP4,0.732
FRS3,NTRK1,0.941
FRS3,ALK,0.833
FRS3,NTF4,0.9
CDCA8,INCENP,0.999
CDCA8,FAM83D,0.754
CDCA8,DEPDC1,0.821
CDCA8,SPC24,0.83
CDCA8,TCF19,0.879
CDCA8,CENPO,0.511
CDCA8,KIF20A,0.998
CDCA8,H2AFX,0.67
CDCA8,ECT2,0.94
CDCA8,NCAPG2,0.734
CDCA8,CIT,0.452
CDCA8,GTSE1,0.863
CDCA8,CENPT,0.41
CDCA8,RFC4,0.686
CDCA8,RANGAP1,0.721
CDCA8,CDCA3,0.968
CDCA8,FAM72C,0.409
CDCA8,BORA,0.59
CDCA8,CHEK1,0.838
CDCA8,KPNA2,0.698
CDCA8,ARHGEF39,0.493
CDCA8,UHRF1,0.879
CDCA8,KIF4A,0.946
CDCA8,HJURP,0.932
CDCA8,RFC3,0.589
CDCA8,DSN1,0.674
CDCA8,CKS2,0.91
CDCA8,PBK,0.946
CDCA8,KIFC1,0.946
CDCA8,TOP2A,0.965
CDCA8,ARHGAP11B,0.788
CDCA8,BRCA1,0.412
CDCA8,CDC45,0.916
CDCA8,STMN1,0.474
CDCA8,POLD1,0.587
CDCA8,FIGNL1,0.573
CDCA8,RACGAP1,0.99
CDCA8,RAD51,0.772
CDCA8,CCNF,0.789
CDCA8,KIF18B,0.913
CDCA8,HELLS,0.417
CDCA8,TIMELESS,0.563
CDCA8,PTTG1,0.958
CDCA8,MASTL,0.402
CDCA8,HLA-H,0.715
CDCA8,MTFR2,0.64
CDCA8,CENPN,0.88
CDCA8,NCAPD3,0.488
CDCA8,CENPP,0.555
CDCA8,CDC7,0.524
CDCA8,MCM3,0.805
CDCA8,CKAP2,0.932
CDCA8,CDK1,0.988
CDCA8,RCC1,0.501
CDCA8,HMMR,0.858
CDCA8,E2F8,0.943
CDCA8,CENPK,0.63
CDCA8,MCM10,0.857
CDCA8,PRC1,0.928
CDCA8,CDK3,0.545
CDCA8,CHMP2A,0.448
CDCA8,DIAPH3,0.71
CDCA8,ZWINT,0.875
CDCA8,GAS2L3,0.629
SAR1A,RAN,0.461
SPOCK2,SPC24,0.41
MAP7D1,PROSER3,0.458
ADPRHL2,CENPN,0.474
ADPRHL2,PARP15,0.634
MAP7D1,RTKN2,0.457
ADPRHL2,H2AFY,0.45
ADPRHL2,LIG3,0.412
ADPRHL2,GTF2H5,0.404
ADPRHL2,OARD1,0.783
SAR1A,AP1M1,0.543
SAR1A,TGFBR1,0.901
SAR1A,GOLGB1,0.429
SAR1A,NAPB,0.652
NCDN,GRIPAP1,0.515
NCDN,MMS19,0.527
NCDN,ERC1,0.53
LPIN3,MARK1,0.475
LPIN3,PIGZ,0.596
LPIN3,AGPAT3,0.813
LPIN3,CDK1,0.935
LPIN3,GPAT3,0.524
MAFB,NSD2,0.686
C10orf35,GSTCD,0.433
C10orf35,DDX24,0.41
CFAP157,RIBC2,0.471
TACR2,ARRB2,0.435
GLO1,CKAP5,0.683
MAFB,HOXB3,0.406
MAFB,HIST1H2BH,0.6
GLO1,PPIL1,0.446
GLO1,G6PD,0.448
GLO1,PRDX4,0.429
MAFB,NFATC1,0.408
MAFB,NCOA6,0.706
MAFB,H2AFX,0.6
MAFB,PAX6,0.684
GLO1,CRYZL1,0.439
FNDC5,TFAM,0.422
GJB3,CLDN14,0.459
TTI1,GPN2,0.501
TTI1,IP6K3,0.412
FNDC5,IL6,0.559
FNDC5,DIO2,0.455
FNDC5,KIAA1462,0.45
FNDC5,ANGPTL8,0.637
GJB3,DFNB59,0.522
TTI1,PTGES3,0.435
S100PBP,PCED1B,0.56
PBX3,HOXB3,0.507
DENND1A,PICALM,0.504
PBX3,PAX6,0.463
PBX3,HOXB6,0.508
DENND1A,TBC1D10B,0.441
RBL1,E2F8,0.943
RBL1,NCAPD3,0.766
RBL1,CDK3,0.668
RBL1,CDK1,0.97
RBL1,DHFR,0.501
RBL1,TRDMT1,0.408
RBL1,RBBP8,0.502
RBL1,POLA1,0.56
RBL1,MCM3,0.714
COL16A1,COL4A3,0.407
RBL1,MYBL1,0.403
RBL1,CDKN2D,0.567
RBL1,BRCA1,0.618
RBL1,NCAPG2,0.627
RBL1,FZR1,0.618
RBL1,CHEK1,0.436
RBL1,LIN52,0.998
RBL1,PCNA,0.433
RBL1,CBX1,0.435
COL16A1,EFEMP1,0.413
COL16A1,COPZ2,0.451
COL16A1,P4HA2,0.909
COL16A1,COL25A1,0.429
COL16A1,COL5A2,0.662
SRSF4,NCBP1,0.84
PPIL1,SNRPN,0.577
KCTD20,ELP2,0.411
SRSF4,SRPK1,0.972
SRSF4,SRSF10,0.803
PPIL1,CACTIN,0.804
PPIL1,HNRNPUL1,0.662
PPIL1,CWC22,0.983
PPIL1,SRPK1,0.468
KCTD20,ENTPD6,0.403
KCTD20,KCTD13,0.436
GSN,TF,0.548
GSN,SAA1,0.504
GSN,PIP4K2A,0.66
GSN,TYRP1,0.45
GSN,TPM2,0.592
GSN,ACTG1,0.981
GSN,PLEKHG6,0.453
GSN,PODXL,0.495
GSN,CST3,0.674
SRPK1,CHEK1,0.484
GSN,TMSB4X,0.668
SRPK1,TOP2A,0.664
GSN,LCP1,0.567
GSN,ACTA2,0.648
SRPK1,KPNA2,0.436
SRPK1,DROSHA,0.82
SRPK1,BCLAF1,0.517
SRPK1,STK26,0.441
RCC1,MYCBP2,0.436
RCC1,NUSAP1,0.804
RCC1,CNTRL,0.452
RCC1,DUT,0.65
RCC1,INCENP,0.637
RCC1,RANGAP1,0.997
SRPK1,MAPKAPK5,0.5
SRPK1,SRSF10,0.686
RCC1,CKAP5,0.531
RCC1,ILF3,0.418
RCC1,RCC1L,0.411
RCC1,KPNA2,0.99
RCC1,NETO2,0.404
RCC1,RANBP1,0.99
RCC1,RAN,0.999
RCC1,KIF4A,0.464
RCC1,KIFC1,0.611
RCC1,HIST1H4E,0.501
RCC1,H2AFX,0.529
RCC1,KIF20A,0.463
RCC1,CDC45,0.408
RCC1,MCM3,0.456
RCC1,G3BP1,0.44
RCC1,CDK1,0.791
RCC1,POLD1,0.438
RCC1,PAK4,0.436
